6107,Saint-Cézaire-sur-Siagne,1,13
6108,Levens,1,14
6501,Menton-Monaco (partie française),5,51
6701,Nice,7,73
7101,Lavilledieu,1,11
7102,Lamastre,1,11
7103,Lalevade-d'Ardèche,1,11
7104,Villeneuve-de-Berg,1,12
7105,Cruas,1,13
7106,Vallon-Pont-d'Arc,1,13
7107,Le Cheylard,1,13
7108,Viviers,1,13
7109,Chomérac,1,13
7110,Peaugres,1,13
7111,Saint-Julien-en-Saint-Alban,1,13
7112,Le Pouzin,1,14
7113,Les Vans,1,14
7114,Ruoms,1,14
7201,Bourg-Saint-Andéol,2,22
7202,La Voulte-sur-Rhône,2,22
7203,Charmes-sur-Rhône,2,22
7301,Privas,3,31
7401,Annonay,4,42
7402,Aubenas,4,44
8101,Donchery,1,11
8102,Monthermé,1,11
8103,Rocroi,1,12
8104,Vireux-Wallerand,1,13
8105,Carignan,1,14
8106,Vouziers,1,14
8201,Nouvion-sur-Meuse,2,21
8202,Fumay,2,21
8203,Bogny-sur-Meuse,2,21
8204,Revin,2,21
8205,Vrigne aux Bois,2,21
8206,Nouzonville,2,21
8207,Givet,2,22
8208,Rethel,2,22
8401,Sedan,4,42
8501,Charleville-Mézières,5,51
9101,Laroque-d'Olmes,1,11
9102,Montgaillard,1,12
9103,Mirepoix,1,13
9104,La Tour-du-Crieu,1,13
9105,Mazères,1,13
9106,Saverdun,1,14
9201,Tarascon-sur-Ariège,2,21
9202,Lavelanet,2,22
9203,Saint-Girons,2,22
9301,Foix,3,31
9401,Pamiers,4,42
10101,Marigny-le-Châtel,1,11
10102,Lusigny-sur-Barse,1,11
10103,Vendeuvre-sur-Barse,1,11
10104,Villenauxe-la-Grande,1,12
10105,Saint-Lyé,1,12
10106,Bar-sur-Seine,1,13
10107,Brienne-le-Château,1,13
10108,Arcis-sur-Aube,1,13
10109,Aix-Villemaur-Pâlis,1,13
10201,Bar-sur-Aube,2,21
10202,Nogent-sur-Seine,2,21
10301,Romilly-sur-Seine,3,32
10601,Troyes,6,61
11101,Argeliers,1,11
11102,Canet,1,11
11103,Palaja,1,11
11104,Ouveillan,1,11
11105,Pennautier,1,12
11106,Vinassan,1,12
11107,Sallèles-d'Aude,1,12
11108,Rieux-Minervois,1,13
11109,Bram,1,13
11110,Conques-sur-Orbiel,1,13
11111,Quillan,1,13
11112,Cuxac-d'Aude,1,14
11113,Saint-Nazaire-d'Aude,1,14
11114,Espéraza,1,14
11201,Gruissan,2,21
11202,Sigean,2,21
11203,Port-la-Nouvelle,2,21
11204,Trèbes,2,21
11205,Coursan,2,21
11206,Villemoustaussou,2,21
11207,Fleury,2,22
11301,Lézignan-Corbières,3,31
11302,Limoux,3,31
11303,Castelnaudary,3,31
11401,Carcassonne,4,44
11501,Narbonne,5,51
12101,Laissac-Sévérac l'Église,1,11
12102,Valady,1,12
12103,Baraqueville,1,13
12104,Sébazac-Concourès,1,13
12105,Sévérac d'Aveyron,1,14
12106,Capdenac-Gare,1,14
12201,Espalion,2,21
12202,Saint-Affrique,2,22
12301,Villefranche-de-Rouergue,3,31
12302,Decazeville,3,31
12401,Millau,4,41
12402,Rodez,4,44
13101,Saintes-Maries-de-la-Mer,1,11
13102,Orgon,1,12
13103,Mouriès,1,13
13104,Fontvieille,1,13
13105,Coudoux,1,13
13106,Meyrargues,1,13
13107,Maussane-les-Alpilles,1,14
13108,Rognes,1,14
13201,Cuges-les-Pins,2,21
13202,Le Rove,2,21
13203,La Roque-d'Anthéron,2,21
13204,Ensuès-la-Redonne,2,21
13205,Saint-Cannat,2,21
13206,Le Puy-Sainte-Réparade,2,21
13207,Carnoux-en-Provence,2,21
13208,Sénas,2,21
13209,Eyguières,2,22
13210,Port-Saint-Louis-du-Rhône,2,22
13211,La Fare-les-Oliviers,2,22
13212,Lançon-Provence,2,22
13213,Peyrolles-en-Provence,2,22
13214,Lambesc,2,22
13301,Cassis,3,31
13302,Saint-Rémy-de-Provence,3,31
13303,Mallemort,3,31
13304,Saint-Martin-de-Crau,3,31
13305,Sausset-les-Pins-Carry-le-Rouet,3,31
13501,Salon-de-Provence,5,51
14101,Potigny,1,11
14102,Mathieu,1,11
14103,Cairon,1,12
14104,Dozulé,1,12
14105,Louvigny,1,12
14106,Orbec,1,13
14107,Le Molay-Littry,1,13
14108,Évrecy,1,13
14109,Colleville-Montgomery,1,13
14110,Le Hom,1,13
14111,Villers-Bocage,1,13
14112,Troarn,2,21
14113,Frénouville,1,13
14114,Ranville,1,13
14115,Courseulles-sur-Mer,1,14
14116,Les Monts d'Aunay,1,14
14201,Douvres-la-Délivrande-Luc-sur-Mer,2,21
14202,Pont-l'Évêque,2,21
14203,Hermanville-sur-Mer,2,21
14204,Thue et Mue,2,21
14205,Livarot-Pays-d'Auge,2,21
14206,Saint-Martin-de-Fontenay,2,21
14207,Saint-Pierre-en-Auge,2,22
14208,Blainville-sur-Orne,2,22
14209,Falaise,2,22
14210,Argences,2,22
14211,Ouistreham,2,22
14212,Luc-sur-Mer,2,22
14213,Mézidon Vallée d'Auge,2,22
14301,Vire Normandie,3,32
14302,Bayeux,3,32
14401,Lisieux,4,43
14402,Dives-sur-Mer,4,43
14701,Caen,7,71
15101,Riom-ès-Montagnes,1,12
15102,Ydes,1,12
15103,Maurs,1,12
15104,Mauriac,1,13
15201,Saint-Flour,2,21
15401,Aurillac,4,43
16101,Mansle,1,11
16102,Confolens,1,12
16103,Chasseneuil-sur-Bonnieure,1,13
16104,Châteauneuf-sur-Charente,1,13
16105,Ruffec,1,13
16106,La Rochefoucauld-en-Angoumois,1,13
16107,Barbezieux-Saint-Hilaire,1,14
16108,Jarnac,1,14
16401,Cognac,4,42
16601,Angoulême,6,61
17101,Saint-Denis-d'Oléron,1,11
17102,Esnandes,1,11
17103,Saint-Laurent-de-la-Prée,1,11
17104,Matha,1,11
17105,Saint-Rogatien,1,11
17106,Villedoux,1,11
17107,Le Bois-Plage-en-Ré,1,11
17108,Rivedoux-Plage,1,11
17109,Saint-Trojan-les-Bains,1,11
17110,La Jarne,1,11
17111,Saint-Agnant,1,12
17112,Médis,1,12
17113,Breuillet,1,12
17114,Port-des-Barques,1,12
17115,Soubise,1,12
17116,Marsilly,1,13
17117,Dolus-d'Oléron,1,13
17118,La Jarrie,1,13
17119,Sainte-Marie-de-Ré,1,13
17120,Montendre,1,13
17121,Saint-Georges-d'Oléron,1,13
17122,Fouras,1,14
17123,Aigrefeuille-d'Aunis,1,14
17124,Pons,1,14
17125,Le Château-d'Oléron,1,14
17126,Ars-en-Ré,1,14
17127,Marans,1,14
17128,Sainte-Soulle,1,14
17129,Saint-Xandre,1,14
17130,La Flotte,1,14
17201,Jonzac,2,21
17202,Saint-Pierre-d'Oléron,2,21
17203,Surgères,2,21
17204,Saujon,2,22
17205,Saint-Jean-d'Angély,2,22
17206,Marennes-Hiers-Brouage,2,22
17301,La Tremblade,3,31
17401,Saintes,4,43
17402,Rochefort,4,43
17403,Royan,4,43
17601,La Rochelle,6,61
18101,Sancerre,1,12
18102,Léré,1,12
18103,Sancoins,1,13
18104,La Guerche-sur-l'Aubois,1,13
18105,Avord,1,13
18106,Dun-sur-Auron,1,13
18107,Trouy,1,13
18201,Aubigny-sur-Nère,2,21
18202,Saint-Florent-sur-Cher,2,21
18203,Mehun-sur-Yèvre,2,21
18301,Saint-Amand-Montrond,3,31
18401,Vierzon,4,42
18501,Bourges,5,52
19101,Donzenac,1,12
19102,Bort-les-Orgues,1,12
19103,Uzerche,1,12
19104,Argentat-sur-Dordogne,1,13
19105,Égletons,1,14
19106,Objat,1,14
19201,Allassac,2,21
19202,Ussel,2,22
19401,Tulle,4,41
21101,Brazey-en-Plaine,1,11
21102,Selongey,1,11
21103,Saulieu,1,11
21104,Arc-sur-Tille,1,12
21105,Seurre,1,12
21106,Saint-Jean-de-Losne,1,13
21107,Venarey-les-Laumes,1,13
21108,Semur-en-Auxois,1,14
21109,Saint-Julien,1,14
21110,Gevrey-Chambertin,1,14
21201,Genlis,2,21
21202,Châtillon-sur-Seine,2,21
21203,Montbard,2,21
21204,Nuits-Saint-Georges,2,21
21205,Is-sur-Tille,2,21
21206,Auxonne,2,22
21401,Beaune,4,41
21701,Dijon,7,71
22101,Quintin,1,12
22102,Broons,1,12
22103,Merdrignac,1,12
22104,Rostrenen,1,13
22105,Plouézec,1,13
22106,Saint-Cast-le-Guildo,1,13
22107,Plouaret,1,13
22108,Plouër-sur-Rance,1,13
22109,Trébeurden,1,13
22110,Plémet,1,13
22111,Lanvollon,1,13
22112,La Roche-Jaudy,1,13
22113,Pommeret,1,13
22114,Châtelaudren-Plouagat,1,13
22115,Erquy,1,13
22116,Plœuc-L'Hermitage,1,14
22117,Pléneuf-Val-André,1,14
22118,Plouha,1,14
22119,Bégard,1,14
22201,Plancoët,2,21
22202,Plaintel,2,21
22203,Tréguier,2,21
22204,Plédran,2,21
22205,Pordic,2,22
22206,Loudéac,2,22
22301,Binic-Étables-sur-Mer,3,31
22302,Lamballe-Armor,3,32
22303,Paimpol,3,32
22401,Guingamp,4,41
22402,Dinan,4,42
22403,Lannion,4,44
22501,Saint-Brieuc,5,52
23101,Bourganeuf,1,12
23102,Aubusson,1,13
23201,La Souterraine,2,21
23301,Guéret,3,31
24101,Excideuil,1,11
24102,Montcaret,1,12
24103,Le Bugue,1,12
24104,Eymet,1,12
24105,Montignac,1,12
24106,Le Lardin-Saint-Lazare,1,13
24107,Neuvic,1,13
24108,Razac-sur-l'Isle,1,13
24109,Nontron,1,13
24110,Thiviers,1,13
24111,Ribérac,1,14
24112,Lalinde,1,14
24201,Saint-Astier,2,21
24202,Mussidan,2,22
24203,Sarlat-la-Canéda,2,22
24501,Périgueux,5,51
25101,Colombier-Fontaine,1,11
25102,Goux-les-Usiers,1,11
25103,Arcey,1,11
25104,Le Russey,1,11
25105,Montferrand-le-Château,1,12
25106,Les Auxons,1,12
25107,Charquemont,1,12
25108,L'Isle-sur-le-Doubs,1,13
25109,Saône,1,13
25110,Ornans,1,14
25111,Roche-lez-Beaupré,1,14
25112,Maîche,1,14
25113,Saint-Vit,1,14
25114,Villers-le-Lac,1,14
25201,Baume-les-Dames,2,21
25202,Valdahon,2,21
25203,Pont-de-Roide-Vermondans,2,21
25204,Pouilley-les-Vignes,2,21
25301,Morteau,3,31
25401,Pontarlier,4,41
25601,Besançon,6,61
26101,Suze-la-Rousse,1,11
26102,Buis-les-Baronnies,1,11
26103,Allex,1,12
26104,Saint-Jean-en-Royans,1,13
26105,Anneyron,1,13
26106,Dieulefit,1,14
26107,Montélier,1,14
26108,Saint-Donat-sur-l'Herbasse,1,14
26109,Die,1,14
26110,Châteauneuf-du-Rhône,1,14
26201,Donzère,2,21
26202,Nyons,2,21
26203,Chabeuil,2,21
26204,Beaumont-lès-Valence,2,22
26301,Saint-Paul-Trois-Châteaux,3,31
26302,Pierrelatte,3,31
26303,Crest,3,31
26304,Livron-sur-Drôme,3,32
26501,Romans-sur-Isère,5,51
27101,La Couture-Boussey,1,11
27102,La Bonneville-sur-Iton,1,12
27103,Rugles,1,12
27104,Routot,1,13
27105,La Saussaye,1,13
27106,La Haye-Malherbe,1,13
27107,Le Thuit de l'Oison,1,13
27108,Gasny,1,13
27109,Étrépagny,1,13
27110,Pîtres,1,13
27111,Bourg-Achard,1,13
27112,Saint-André-de-l'Eure,1,13
27113,Breteuil,1,14
27114,Fleury-sur-Andelle,1,14
27115,Le Neubourg,1,14
27116,Romilly-sur-Andelle,1,14
27117,Brionne,1,14
27201,Pont-de-l'Arche,2,21
27202,Beaumont-le-Roger,2,21
27203,Mesnils-sur-Iton,2,21
27204,Conches-en-Ouche,2,21
27205,Pacy-sur-Eure,2,22
27206,Verneuil d'Avre et d'Iton,2,22
27207,Les Andelys,2,22
27301,Bernay,3,31
27302,Pont-Audemer,3,32
27303,Gaillon,3,32
27401,Vernon,4,43
27402,Louviers,4,43
27501,Évreux,5,51
28101,Abondant,1,11
28102,Toury,1,12
28103,Châteauneuf-en-Thymerais,1,12
28104,Saint-Georges-sur-Eure,1,12
28105,Courville-sur-Eure,1,12
28106,Senonches,1,13
28107,Illiers-Combray,1,13
28108,La Loupe,1,13
28109,Les Villages Vovéens,1,13
28110,Jouy,1,13
28201,Brou,2,21
28202,Bonneval,2,21
28203,Cloyes-les-Trois-Rivières,2,21
28204,Gallardon,2,21
28205,Auneau-Bleury-Saint-Symphorien,2,21
28206,Maintenon,2,22
28207,Nogent-le-Roi,2,22
28208,Nogent-le-Rotrou,2,22
28301,Châteaudun,3,32
28401,Dreux,4,44
28501,Chartres,5,52
29101,Saint-Pabu,1,11
29102,Lampaul-Plouarzel,1,11
29103,Kerlouan,1,11
29104,Hôpital-Camfrout,1,11
29105,Plonéis,1,11
29106,Camaret-sur-Mer,1,12
29107,Névez,1,12
29108,Le Conquet,1,12
29109,Pont-Aven,1,12
29110,Plouvorn,1,12
29111,Plozévet,1,12
29112,Saint-Thégonnec Loc-Eguiner,1,13
29113,Pleyber-Christ,1,13
29114,Lanmeur,1,13
29115,Saint-Thonan,1,13
29116,Plougasnou,1,13
29117,Plouescat,1,13
29118,Saint-Évarzec,1,13
29119,Bourg-Blanc,1,13
29120,Landéda,1,13
29121,Pleyben,1,13
29122,Châteauneuf-du-Faou,1,13
29123,Loperhet,1,13
29124,Plouvien,1,13
29125,Cléder,1,13
29126,Pont-de-Buis-lès-Quimerch,1,13
29127,Plomelin,1,14
29128,Plougonvelin,1,14
29129,Riec-sur-Bélon,1,14
29130,Milizac-Guipronvel,1,14
29131,Carantec,1,14
29201,Locmaria-Plouzané,2,21
29202,Plouigneau,2,21
29203,Porspoder,2,21
29204,Scaër,2,21
29205,Châteaulin,2,21
29206,Bannalec,2,21
29207,Plonéour-Lanvern,2,21
29208,Ploudalmézeau,2,21
29209,Crozon,2,22
29210,Plouhinec-Audierne,2,22
29211,Rosporden,2,22
29212,Briec,2,22
29213,Guilers,2,22
29214,Saint-Renan,2,22
29215,Plabennec,2,22
29301,Moëlan-sur-Mer,3,31
29302,Landivisiau,3,31
29303,Plouguerneau-Lannilis,3,31
29304,Saint-Pol-de-Léon,3,31
29305,Lesneven,3,31
29306,Douarnenez,3,31
29307,Quimperlé,3,31
29308,Pont-l'Abbé,3,31
29309,Landerneau,3,32
29401,Penmarch,4,41
29402,Fouesnant,4,41
29403,Morlaix,4,42
29404,Concarneau,4,42
29501,Quimper,5,52
29701,Brest,7,71
201101,Bonifacio,1,13
201102,Grosseto-Prugna,1,13
201103,Sartène,1,13
201104,Albitreccia,1,13
201105,Bastelicaccia,1,13
201106,Propriano,1,14
201301,Porto-Vecchio,3,31
201501,Ajaccio,5,52
202101,Prunelli-di-Fiumorbo,1,13
202102,Ghisonaccia,1,14
202103,L'Île-Rousse,1,14
202201,Calvi,2,21
202202,Corte,2,22
202203,Penta-di-Casinca,2,22
202401,Borgo,4,41
202501,Bastia,5,51
30101,Saint-Victor-la-Coste,1,11
30102,Fons,1,11
30103,La Calmette,1,11
30104,Aubord,1,11
30105,Le Cailar,1,11
30106,Saint-Jean-du-Gard,1,11
30107,Connaux,1,12
30108,Saint-Quentin-la-Poterie,1,13
30109,Saint-Laurent-d'Aigouze,1,13
30110,Quissac,1,13
30111,Saint-Geniès-de-Malgoirès,1,13
30112,Jonquières-Saint-Vincent,1,13
30113,Poulx,1,13
30114,Saint-Hippolyte-du-Fort,1,13
30115,Générac,1,14
30116,Aramon,1,14
30117,Clarensac,1,14
30118,Bessèges,1,14
30119,Beauvoisin,1,14
30120,Garons,1,14
30121,Langlade,1,14
30201,Saint-Laurent-des-Arbres,2,21
30202,Roquemaure,2,21
30203,Aimargues,2,21
30204,Calvisson,2,21
30205,Bezouce,2,21
30206,Pujaut,2,21
30207,Bouillargues,2,21
30208,Le Vigan,2,22
30209,Bellegarde,2,22
30210,Rochefort-du-Gard,2,22
30211,Sommières,2,22
30212,Aigues-Mortes,2,22
30213,Vergèze,2,22
30214,La Grand-Combe,2,22
30301,Manduel,3,31
30302,Vauvert,3,31
30303,Uzès,3,31
30304,Montfrin,3,31
30305,Saint-Gilles,3,31
30306,Pont-Saint-Esprit,3,31
30401,Bagnols-sur-Cèze,4,42
30501,Alès,5,52
30601,Nîmes,6,61
31101,Le Fauga,1,11
31102,Lévignac,1,11
31103,Boussens,1,11
31104,Saint-Sulpice-sur-Lèze,1,11
31105,Montgiscard,1,11
31106,Caraman,1,12
31107,Labastidette,1,12
31108,Rieux,1,12
31109,Martres-Tolosane,1,12
31110,Ayguesvives,1,12
31111,Salies-du-Salat,1,12
31112,Buzet-sur-Tarn,1,12
31113,Bérat,1,13
31114,Montesquieu-Volvestre,1,13
31115,Lavernose-Lacasse,1,13
31116,Lauzerville,1,13
31117,Baziège,1,13
31118,Rieumes,1,13
31119,Verfeil,1,13
31120,Lherm,1,13
31121,Nailloux,1,13
31122,Bagnères-de-Luchon,1,13
31123,Bessières,1,14
31201,Villefranche-de-Lauragais,2,21
31202,Montastruc-la-Conseillère,2,21
31203,Merville,2,21
31204,Villemur-sur-Tarn,2,21
31205,Fronton,2,21
31206,Cazères,2,21
31207,Longages,2,21
31208,Carbonne,2,21
31209,Grenade,2,22
31210,Venerque,2,22
31211,Saint-Lys,2,22
31212,Revel,2,22
31213,Auterive,2,22
31301,Saint-Gaudens,3,32
32101,Samatan,1,11
32102,Gimont,1,13
32103,Lectoure,1,13
32104,Vic-Fezensac,1,13
32105,Eauze,1,13
32106,Mirande,1,13
32201,Fleurance,2,21
32202,Condom,2,21
32203,L'Isle-Jourdain,2,22
32401,Auch,4,42
33101,Cérons,1,11
33102,Preignac,1,11
33103,Saint-Louis-de-Montferrand,1,11
33104,Cussac-Fort-Médoc,1,11
33105,Branne,1,11
33106,Saint-Vivien-de-Médoc,1,12
33107,Sainte-Hélène,1,12
33108,Baron,1,12
33109,Soulac-sur-Mer,1,12
33110,Avensan,1,12
33111,Saint-Ciers-sur-Gironde,1,13
33112,Galgon,1,13
33113,Saucats,1,13
33114,Ambès,1,13
33115,Le Porge,1,13
33116,Hourtin,1,13
33117,Arsac,1,13
33118,Macau,1,14
33119,La Brède,1,14
33120,Soussans,1,14
33121,Saint-Laurent-Médoc,1,14
33122,Créon,1,14
33123,Marcheprime,1,14
33124,Ludon-Médoc,1,14
33125,Castelnau-de-Médoc,1,14
33126,Pauillac,1,14
33127,Lacanau,1,14
33201,Bazas,2,21
33202,Cadillac,2,21
33203,Bourg,2,21
33204,Le Barp,2,21
33205,Belin-Béliet,2,21
33206,Podensac,2,21
33207,Saint-Savin-Saint-Yzan-de-Soudiac,2,21
33208,Saint-Seurin-sur-l'Isle,2,21
33209,La Lande-de-Fronsac,2,21
33210,Arès,2,21
33211,La Réole,2,21
33212,Salles,2,22
33213,Lesparre-Médoc,2,22
33214,Lège-Cap-Ferret,2,22
33215,Portets,2,22
33216,Saint-Macaire,2,22
33217,Mios,2,22
33301,Cézac,3,31
33302,Blaye,3,31
33303,Coutras,3,31
33304,Langon,3,31
33305,Andernos-les-Bains,3,32
33306,Biganos,3,32
33401,Libourne,4,43
33501,La Teste-de-Buch-Arcachon,5,51
33701,Bordeaux,7,73
34101,Les Matelles,1,11
34102,Le Pouget,1,11
34103,Valergues,1,11
34104,Maureilhan,1,11
34105,Bassan,1,11
34106,Roujan,1,11
34107,Loupian,1,11
34108,Saint-Bauzille-de-Putois,1,11
34109,Saint-Pargoire,1,11
34110,Cessenon-sur-Orb,1,11
34111,Pomérols,1,11
34112,Olargues,1,11
34113,Colombiers,1,11
34114,Saint-Drézéry,1,12
34115,Vailhauquès,1,12
34116,Caux,1,12
34117,Cers,1,12
34118,Mudaison,1,12
34119,Saint-Martin-de-Londres,1,12
34120,Montblanc,1,12
34121,Puisserguier,1,12
34122,Aniane,1,12
34123,Thézan-lès-Béziers,1,12
34124,Murviel-lès-Béziers,1,13
34125,Lansargues,1,13
34126,Portiragnes,1,13
34127,Capestang,1,13
34128,Lespignan,1,13
34129,Saint-Aunès,1,13
34130,Canet,1,13
34131,Montarnaud,1,13
34132,Villeveyrac,1,13
34133,Beaulieu,1,13
34134,Montady,1,13
34135,Paulhan,1,13
34136,Nissan-lez-Enserune,1,13
34137,Montagnac,1,14
34138,Sussargues,1,14
34139,Magalas,1,14
34140,Saint-Mathieu-de-Tréviers,1,14
34141,Servian,1,14
34142,Cazouls-lès-Béziers,1,14
34201,Florensac,2,21
34202,Saint-Georges-d'Orques,2,21
34203,Vias,2,21
34204,Saint-André-de-Sangonis,2,21
34205,Palavas-les-Flots,2,21
34206,Castries,2,21
34207,Gignac,2,21
34208,Mireval,2,21
34209,Pignan,2,22
34210,Bessan,2,22
34211,Marseillan,2,22
34212,Ganges,2,22
34213,Pézenas,2,22
34214,Cournonterral,2,22
34215,Lodève,2,22
34301,Clermont-l'Hérault,3,31
34302,Baillargues,3,31
34303,Mèze,3,31
34304,Bédarieux,3,31
34305,Sérignan,3,32
34306,Mauguio,3,32
34401,Agde,4,42
34501,Sète,5,52
34502,Béziers,5,52
34701,Montpellier,7,72
35101,Chevaigné,1,11
35102,Montreuil-sur-Ille,1,11
35103,La Fresnais,1,12
35104,Saint-Jouan-des-Guérets,1,12
35105,Plerguer,1,12
35106,Crevin,1,12
35107,Saint-Erblon,1,13
35108,Nouvoitou,1,13
35109,Bourg-des-Comptes,1,13
35110,Corps-Nuds,1,13
35111,Louvigné-du-Désert,1,13
35112,Breteil,1,13
35113,Tinténiac,1,13
35114,Servon-sur-Vilaine,1,13
35115,Pipriac,1,13
35116,Saint-Aubin-d'Aubigné,1,13
35117,Saint-Aubin-du-Cormier,1,13
35118,Romillé,1,13
35119,Romagné,1,13
35120,Miniac-Morvan,1,13
